,DWG 추가,P&ID 변경,Line 추가,사업주 요청사항,Design 변경,Spec 변경,Plot Plan 변경,Line 변경,Location 변경,기타변경,Valve 추가,Valve 변경,Spec 추가
272,5.9049077867349155e-05,0.020437654793655356,0.7520510853324046,6.930004624669162e-05,3.7883029444142115e-05,4.3609442794968696e-05,0.02329987602495763,0.14185383278396188,0.004547298489139548,0.021394355712494154,7.945975727805945e-05,0.01594096328548082,0.0201856322242746
273,4.25230059419034e-07,3.223547224931724e-05,0.9991263572017677,7.099222987656474e-08,3.4571807345236165e-08,2.8545353328770804e-07,7.551429343910716e-05,0.00035680709447682946,3.9948755221429486e-05,0.0002967219189655254,4.400014795457707e-07,6.167238932779194e-05,9.486625442772121e-06
274,6.29452672989124e-07,4.886942532866586e-05,0.9894033447089966,7.511760193565886e-09,8.152401297549287e-05,2.1038261920834724e-06,7.498595259099563e-07,1.211406641390387e-06,7.142659617567022e-07,5.606736591344949e-06,2.4916857585438427e-09,0.0009128965759080018,0.009542339725760044
275,2.1437503773214228e-06,5.399055577843417e-07,4.8633486992902425e-05,3.5789948573415123e-07,1.7428994822776663e-07,1.439082459338165e-06,7.674729329616566e-05,7.192337292982938e-07,1.9940320500433053e-06,0.9984250957430505,0.0013331495350804947,1.5468385024706745e-06,0.0001074589094700301
276,6.23823803218997e-07,0.0035969471245579756,3.6636739443226525e-07,1.4608218356291364e-05,5.962936523618644e-07,8.806567234522808e-08,2.3024135745939507e-08,6.7822362694223495e-06,5.550399780771824e-06,8.584752401888556e-07,0.9951975709299037,2.7899824607504785e-07,0.0011757060429882856
277,4.25230059419034e-07,3.223547224931724e-05,0.9991263572017677,7.099222987656474e-08,3.4571807345236165e-08,2.8545353328770804e-07,7.551429343910716e-05,0.00035680709447682946,3.9948755221429486e-05,0.0002967219189655254,4.400014795457707e-07,6.167238932779194e-05,9.486625442772121e-06
278,4.25230059419034e-07,3.223547224931724e-05,0.9991263572017677,7.099222987656474e-08,3.4571807345236165e-08,2.8545353328770804e-07,7.551429343910716e-05,0.00035680709447682946,3.9948755221429486e-05,0.0002967219189655254,4.400014795457707e-07,6.167238932779194e-05,9.486625442772121e-06
279,4.25230059419034e-07,3.223547224931724e-05,0.9991263572017677,7.099222987656474e-08,3.4571807345236165e-08,2.8545353328770804e-07,7.551429343910716e-05,0.00035680709447682946,3.9948755221429486e-05,0.0002967219189655254,4.400014795457707e-07,6.167238932779194e-05,9.486625442772121e-06
280,4.25230059419034e-07,3.223547224931724e-05,0.9991263572017677,7.099222987656474e-08,3.4571807345236165e-08,2.8545353328770804e-07,7.551429343910716e-05,0.00035680709447682946,3.9948755221429486e-05,0.0002967219189655254,4.400014795457707e-07,6.167238932779194e-05,9.486625442772121e-06
281,2.8187071434215637e-09,4.726868823129629e-06,0.9998759519288156,6.694270737571501e-11,1.164552310100056e-08,1.7199090039602386e-09,2.2527856858376442e-07,8.261160295943388e-07,3.2304885206654523e-07,3.7880456796692553e-06,2.2427259147170507e-09,0.00011003221984206353,4.107999580750618e-06
282,2.8187071434215637e-09,4.726868823129629e-06,0.9998759519288156,6.694270737571501e-11,1.164552310100056e-08,1.7199090039602386e-09,2.2527856858376442e-07,8.261160295943388e-07,3.2304885206654523e-07,3.7880456796692553e-06,2.2427259147170507e-09,0.00011003221984206353,4.107999580750618e-06
283,2.8187071434215637e-09,4.726868823129629e-06,0.9998759519288156,6.694270737571501e-11,1.164552310100056e-08,1.7199090039602386e-09,2.2527856858376442e-07,8.261160295943388e-07,3.2304885206654523e-07,3.7880456796692553e-06,2.2427259147170507e-09,0.00011003221984206353,4.107999580750618e-06
284,2.8187071434215637e-09,4.726868823129629e-06,0.9998759519288156,6.694270737571501e-11,1.164552310100056e-08,1.7199090039602386e-09,2.2527856858376442e-07,8.261160295943388e-07,3.2304885206654523e-07,3.7880456796692553e-06,2.2427259147170507e-09,0.00011003221984206353,4.107999580750618e-06
285,2.8187071434215637e-09,4.726868823129629e-06,0.9998759519288156,6.694270737571501e-11,1.164552310100056e-08,1.7199090039602386e-09,2.2527856858376442e-07,8.261160295943388e-07,3.2304885206654523e-07,3.7880456796692553e-06,2.2427259147170507e-09,0.00011003221984206353,4.107999580750618e-06
286,0.04826852293032123,0.06403521155681964,0.0050231134922414655,0.5530253421718452,0.007164481899663873,0.008247467748577654,0.008795407643105753,0.014290431685725991,0.0028571106190596325,4.465872392277851e-05,0.12486321657572937,0.07479503832293177,0.08858999663005579
287,8.362649280562905e-11,3.0715643472449915e-08,0.9991047536877697,2.8252940566250287e-13,4.3784407177129116e-11,4.638135642693299e-11,1.206209913870506e-06,8.560843257357482e-09,1.1692330452775749e-08,2.1644557633076669e-07,5.116420073389843e-11,0.0008786520029826082,1.5120459701295143e-05
288,3.040853471785308e-07,3.076910629253294e-05,0.4947649026675755,5.87074560415866e-10,1.4874063390576378e-05,3.6678309931708422e-06,6.472917010068934e-07,4.067978177035504e-07,4.209507788354452e-07,5.1648863568146655e-08,9.164322691995619e-12,0.35375469519285263,0.15142925976814886
289,2.1437503773214228e-06,5.399055577843417e-07,4.8633486992902425e-05,3.5789948573415123e-07,1.7428994822776663e-07,1.439082459338165e-06,7.674729329616566e-05,7.192337292982938e-07,1.9940320500433053e-06,0.9984250957430505,0.0013331495350804947,1.5468385024706745e-06,0.0001074589094700301
290,5.9049077867349155e-05,0.020437654793655356,0.7520510853324046,6.930004624669162e-05,3.7883029444142115e-05,4.3609442794968696e-05,0.02329987602495763,0.14185383278396188,0.004547298489139548,0.021394355712494154,7.945975727805945e-05,0.01594096328548082,0.0201856322242746
291,0.0005267456139752,0.00015305513616073766,0.0018462090879944643,0.7735229420604718,9.908051474611448e-06,8.180909586764932e-05,4.3197399940268416e-05,5.447081035408389e-05,3.803670829142992e-05,9.38604879878291e-07,0.2106025184918175,0.0004385055389796287,0.012681663399792764
292,0.0005267456139752,0.00015305513616073766,0.0018462090879944643,0.7735229420604718,9.908051474611448e-06,8.180909586764932e-05,4.3197399940268416e-05,5.447081035408389e-05,3.803670829142992e-05,9.38604879878291e-07,0.2106025184918175,0.0004385055389796287,0.012681663399792764
293,5.9049077867349155e-05,0.020437654793655356,0.7520510853324046,6.930004624669162e-05,3.7883029444142115e-05,4.3609442794968696e-05,0.02329987602495763,0.14185383278396188,0.004547298489139548,0.021394355712494154,7.945975727805945e-05,0.01594096328548082,0.0201856322242746
294,2.462342352958904e-07,1.8666311759702544e-05,0.9989406627677088,4.151993542997336e-06,2.0019192801378057e-08,1.6529507010308628e-07,4.372739858582e-05,0.00020661315001269172,2.313277477704834e-05,0.00017182015521627738,2.5478779179683635e-07,3.571208875907507e-05,0.0005548270233476158
295,2.462342352958904e-07,1.8666311759702544e-05,0.9989406627677088,4.151993542997336e-06,2.0019192801378057e-08,1.6529507010308628e-07,4.372739858582e-05,0.00020661315001269172,2.313277477704834e-05,0.00017182015521627738,2.5478779179683635e-07,3.571208875907507e-05,0.0005548270233476158
296,5.9049077867349155e-05,0.020437654793655356,0.7520510853324046,6.930004624669162e-05,3.7883029444142115e-05,4.3609442794968696e-05,0.02329987602495763,0.14185383278396188,0.004547298489139548,0.021394355712494154,7.945975727805945e-05,0.01594096328548082,0.0201856322242746
297,0.0005267456139752,0.00015305513616073766,0.0018462090879944643,0.7735229420604718,9.908051474611448e-06,8.180909586764932e-05,4.3197399940268416e-05,5.447081035408389e-05,3.803670829142992e-05,9.38604879878291e-07,0.2106025184918175,0.0004385055389796287,0.012681663399792764
298,0.0005267456139752,0.00015305513616073766,0.0018462090879944643,0.7735229420604718,9.908051474611448e-06,8.180909586764932e-05,4.3197399940268416e-05,5.447081035408389e-05,3.803670829142992e-05,9.38604879878291e-07,0.2106025184918175,0.0004385055389796287,0.012681663399792764
299,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
300,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
301,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
302,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
303,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
304,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
305,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
306,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
307,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
308,1.3110633063054084e-05,3.301925322881346e-06,0.00029743005962170216,2.188822393015341e-06,0.000534022450825027,8.801062974241645e-06,0.00046936696157966597,4.398650892919737e-06,1.2194993783162623e-05,0.012187853114542008,1.3566063399673386e-05,9.460071577473784e-06,0.9864443051900245
309,2.5416556164588078e-06,0.03966312352403764,0.00046883081262868976,3.0031288370450834e-10,0.04153879553193264,0.5156551107330112,3.0278442802277372e-06,4.891517068763926e-06,2.884121668311101e-06,2.263934074618383e-05,1.0061133067525787e-08,0.0014788820329603406,0.4011592625246041
310,0.019441069258809243,0.10206561360874845,0.15552855407047386,0.16038882138517618,0.09842041312272179,0.015795868772782495,0.03402187120291617,0.053462940461725415,0.012150668286755775,0.012150668286755775,0.03402187120291617,0.04860267314702311,0.25394896719319565
311,0.0006200407091328624,0.000712970643425502,0.0008311609076238564,0.0007276802851056592,0.19929183766764955,0.0004579179017193898,0.0004883407532442014,0.0005955722680503734,0.00047275831194881074,0.0007463452980302976,0.0008343616196834092,0.0008327709911728495,0.7933882426432131
312,0.003916737437417731,0.026799642531627473,0.3067563802098896,0.5279817567336214,0.007488609122032298,0.011484573611144015,3.0542589122551354e-05,0.007487096069611043,0.002986368720611759,4.667912237479883e-05,5.218398005966425e-05,0.015677433423951354,0.08929199644853635
313,1.1720823524703863e-08,0.0002975824157749388,0.000109043298853481,1.9700708365852002e-13,0.6265634132567682,3.560811227614122e-08,1.263094171232071e-06,0.0004766824000864562,1.638759886152743e-06,8.062860577671128e-05,9.279503342913563e-08,1.8228220468555843e-08,0.3724695898162953
314,1.1720823524703863e-08,0.0002975824157749388,0.000109043298853481,1.9700708365852002e-13,0.6265634132567682,3.560811227614122e-08,1.263094171232071e-06,0.0004766824000864562,1.638759886152743e-06,8.062860577671128e-05,9.279503342913563e-08,1.8228220468555843e-08,0.3724695898162953
315,1.1720823524703863e-08,0.0002975824157749388,0.000109043298853481,1.9700708365852002e-13,0.6265634132567682,3.560811227614122e-08,1.263094171232071e-06,0.0004766824000864562,1.638759886152743e-06,8.062860577671128e-05,9.279503342913563e-08,1.8228220468555843e-08,0.3724695898162953
316,1.1720823524703863e-08,0.0002975824157749388,0.000109043298853481,1.9700708365852002e-13,0.6265634132567682,3.560811227614122e-08,1.263094171232071e-06,0.0004766824000864562,1.638759886152743e-06,8.062860577671128e-05,9.279503342913563e-08,1.8228220468555843e-08,0.3724695898162953
317,1.1720823524703863e-08,0.0002975824157749388,0.000109043298853481,1.9700708365852002e-13,0.6265634132567682,3.560811227614122e-08,1.263094171232071e-06,0.0004766824000864562,1.638759886152743e-06,8.062860577671128e-05,9.279503342913563e-08,1.8228220468555843e-08,0.3724695898162953
318,1.1720823524703863e-08,0.0002975824157749388,0.000109043298853481,1.9700708365852002e-13,0.6265634132567682,3.560811227614122e-08,1.263094171232071e-06,0.0004766824000864562,1.638759886152743e-06,8.062860577671128e-05,9.279503342913563e-08,1.8228220468555843e-08,0.3724695898162953
319,0.0013590324849494133,0.004147683536135372,0.0024820350245801054,1.5898850408485949e-09,0.08822750337227726,0.004542308358389107,1.6029696321286318e-05,0.005205127710369616,0.0030690318371100174,0.00011985482854757477,5.326459777791495e-08,3.8951952698184563e-05,0.8907923863441396
320,4.945694093808706e-06,0.11557606284756441,0.0009122769292575502,5.843654213474457e-10,0.7210541187868187,0.00993455681843297,0.0005950664358889121,9.518184493639598e-06,5.6120834815006885e-06,4.405288155132672e-05,1.9577509268707952e-08,0.002877690466201799,0.14898607871034042
321,1.0976193985880842e-07,0.004269368580312749,3.0319473373535132e-05,1.296907593087911e-11,0.991241502097661,3.668584690764225e-07,2.6282378299739197e-05,0.004288407760247396,1.2455140934620787e-07,9.874616060285726e-05,4.3449217727138677e-10,3.177404775939869e-07,4.4454189744757204e-05
322,9.898587710730011e-06,8.29237566646367e-05,2.831465082211565e-07,3.749969026937692e-05,0.01044577969037569,0.0005093383410389441,1.6606599818059e-05,0.005045351138716713,1.0637832231024814e-06,6.477581718799081e-10,1.1526848040215871e-07,7.087992739894801e-06,0.9838440513566958
323,7.32853731687738e-07,0.017126079240858568,0.6453738730556674,8.659136039971901e-11,2.3669844144747158e-07,2.4494246221390125e-06,0.08791599946870424,0.003527425608774458,8.399154105347239e-05,0.19845052125171372,2.900998414496518e-09,0.04306807939117511,0.0044506084776685315
324,4.086593402318001e-06,0.8367507177971689,0.00018450039856247262,6.822574552367739e-07,0.06017005451647818,2.74329742209587e-06,0.029406703380816728,0.00013847731538188453,3.8011880048736766e-06,9.473721330476573e-06,4.228551353539188e-06,0.0002978197968558226,0.07302671118576719
325,3.656638668098311e-18,5.027877503487672e-15,5.285079202202e-23,2.32162173202309e-29,0.9998779568456141,7.933626201798787e-14,1.1856797484743331e-14,4.581078529605098e-06,1.2354734786832487e-19,2.9389569119315933e-19,3.3673224839525323e-26,4.025630826958511e-16,0.00011746207576232586
326,5.387717966558251e-06,0.33380901372850674,0.0009938121341533188,6.36593371913227e-10,0.01775111737514621,0.36556874697759784,6.418324702562237e-06,0.002084144271597508,0.24699822966764592,4.7990129779734356e-05,2.1327258909830646e-08,1.5596445198016813e-05,0.032719521263853336
327,2.3881554390082234e-07,2.3925477015749066e-07,0.9923338568197233,4.154178460520753e-07,2.9130796035442402e-08,2.8805565993159147e-06,1.2803954939917016e-07,3.1948149752675743e-07,3.3059662405909986e-07,4.0562794489550267e-08,1.4466501869431267e-09,0.00011179315986513244,0.007549726717740038
328,6.717569524854375e-06,0.41620316276072244,6.164751204708437e-06,7.937238477277568e-10,0.00043610023636017587,2.2452202238522466e-05,0.3241117286566695,0.001305751134671306,0.0030567042078882903,5.983554360179117e-05,2.6591470709978243e-08,0.0019640580235390378,0.25282729752838534
329,1.908829836954141e-06,0.002628086073033324,0.9723982262937101,2.5905890586258047e-08,1.8373438132870245e-06,2.533010495059627e-05,1.1279773986328743e-05,0.018284473458174483,0.0002187688384220978,5.0670992110823515e-05,7.48128206042329e-11,0.003310008920538183,0.0030693833907207697
330,5.298929530712428e-07,0.0001428316300195125,0.3564225566254679,8.995664149954694e-10,2.1688663168208053e-08,0.0003235750485648992,0.002898093802223158,7.159663953400161e-05,7.408756847314709e-05,9.09022837955394e-06,1.6129258314513198e-09,0.041699744048296114,0.5983578703149346
331,4.761894153372987e-11,0.0065569192975410105,2.032995542645368e-09,2.311465097101724e-12,3.191120820204526e-10,0.00024416224247783623,3.123624326959299e-08,1.3820944038458168e-08,0.00016488962041904113,7.886015974377153e-10,2.240258398035678e-11,2.69591207419597e-07,0.9930337109781255
332,3.565902195473644e-05,0.016215820490748233,2.7280458893574784e-08,2.1112345124861285e-07,0.00029336623337201977,5.389695051307104e-07,1.911837491196003e-05,0.7287284651306083,2.48045051649539e-05,0.0003073840964853776,5.400072905810452e-10,0.0028145065462708177,0.2515600976870628
333,0.0002748842150945517,0.19391280778210052,0.0015054913637837341,0.00016005108506175953,0.0007005858330784769,0.0010107704321877446,0.0007276154576472886,0.4558916064194281,0.025824331981727837,0.12840403371667117,1.4150895505381933e-06,0.0014811709861137852,0.19010523563755494
334,8.255108879881534e-06,0.0006257961480335604,0.8575813021854745,1.378191814702148e-06,0.0006047080133831906,5.541588477203122e-06,0.029849223201982432,2.7696101226390315e-06,7.678576693079597e-06,1.913735803429327e-05,8.541870548666859e-06,0.0006016098514313862,0.11068405829512462
335,1.865861414795464e-08,0.00964569540509743,0.002753267302864434,3.1361952943413334e-13,3.2846830275883898e-06,5.6685268411150336e-08,0.0010073832225749447,0.003168275117775844,2.608774744575178e-06,0.9828229232842453,5.6794415860580254e-11,0.0005890917771272733,7.395031551961068e-06
336,1.0976193985880842e-07,0.004269368580312749,3.0319473373535132e-05,1.296907593087911e-11,0.991241502097661,3.668584690764225e-07,2.6282378299739197e-05,0.004288407760247396,1.2455140934620787e-07,9.874616060285726e-05,4.3449217727138677e-10,3.177404775939869e-07,4.4454189744757204e-05
337,3.631615441454849e-05,0.09360622278087936,1.071716813504872e-05,8.420032930328825e-06,0.005237406448152077,5.126778649688022e-06,0.013673005755741438,0.0003948306210268585,0.5144338631378049,1.24629632166008e-07,5.554724122941129e-05,0.32972875003284113,0.042809669218562996
338,2.4546633518678487e-10,0.015750883197711184,3.1543880800075235e-06,1.179717894725331e-13,0.48779064158201174,1.2498472029178256e-08,1.6262689536071217e-05,1.4178314091554878e-07,3.341235939589608e-05,4.065087081122233e-09,1.1548094122329867e-10,2.7738322860299435e-09,0.49640548430166814
339,2.9421939605710807e-15,3.323244650990357e-08,2.537849329967876e-19,1.8319219154652905e-22,0.9999990365579685,2.726613359639726e-14,7.055942163251285e-15,7.784458838280774e-07,1.637871345435242e-14,2.4926443783466882e-12,7.012172326031253e-23,1.1998653321111436e-12,1.5175995753460374e-07
340,6.660891995666952e-10,3.3237760860945144e-05,5.165972694358802e-09,1.592658129828251e-15,0.9998957519812546,1.821150719420983e-11,3.86388210898204e-05,3.1749714868794677e-06,1.1137450670565485e-11,2.200688741672709e-08,1.5435949065470645e-14,5.565240192715999e-10,2.9168040467636464e-05
341,2.1022157529094593e-07,0.0052711086674589605,8.192610675253694e-07,2.5257640271131994e-13,0.42887545392703275,2.8881257621564236e-09,0.0010297717645955744,0.30161380770151786,7.082724951436243e-07,3.4554726401056236e-08,2.4479556625326554e-12,0.0017917258311969716,0.26141635690750686
342,2.312448231211246e-07,0.1024102041354621,4.9671136601763866e-12,2.7705882008581344e-11,1.225152582930466e-05,2.8877186745704927e-09,5.047531692858201e-06,0.0582308108680141,2.393927879245506e-07,7.393722466898528e-06,2.0705911141984876e-12,5.267876755534972e-06,0.8393285507797051
